transaction_date,posting_date,reference,description,debit,credit,account_code,account_name
2025-05-18,2025-05-21,REF-9221,Drive guess act feeling.,3581.04,0.0,4030,Salaries Expense
2025-06-01,2025-06-06,REF-146089,Magazine young occur time baby mother.,0.0,5490.57,4000,Expenses
2025-05-27,2025-05-28,REF-229644,Girl risk peace officer.,0.0,8476.51,1000,Cash
2025-05-20,2025-05-25,REF-302813,Woman difference eight late edge movie spring.,8455.1,0.0,1000,Cash
2025-05-18,2025-05-23,REF-962733,Culture almost bill various.,190.63,0.0,4030,Salaries Expense
2025-05-18,2025-05-20,REF-158627,The successful laugh.,0.0,9896.77,3000,Revenue
2025-05-27,2025-05-27,REF-843002,Administration article office establish want consumer.,0.0,5943.02,1020,Inventory
2025-06-10,2025-06-11,REF-564855,Rest hit institution believe hot notice right.,5981.03,0.0,4030,Salaries Expense
2025-06-01,2025-06-01,REF-399549,Meet as box letter.,1726.21,0.0,1020,Inventory
2025-06-04,2025-06-04,REF-676001,Research poor dinner candidate say plan possible indeed.,6046.93,0.0,5000,Purchases
2025-06-10,2025-06-15,REF-124280,President care difference west.,0.0,2927.06,5000,Purchases
2025-06-07,2025-06-11,REF-367847,Order it anything born you language probably.,9331.44,0.0,4010,Rent Expense
2025-05-13,2025-05-15,REF-791918,Mr form call position add order cause.,7217.17,0.0,5000,Purchases
2025-05-26,2025-05-27,REF-171894,Join difference reason.,0.0,6228.38,4010,Rent Expense
2025-06-02,2025-06-03,REF-487529,Use dinner eye choice another line.,3621.37,0.0,1020,Inventory
2025-05-27,2025-05-29,REF-228957,Serve cultural leader Mr director young some life.,2733.08,0.0,4010,Rent Expense
2025-05-28,2025-06-02,REF-221785,Art record best student.,7491.79,0.0,1000,Cash
2025-06-05,2025-06-08,REF-183385,Whole always ago television guess everybody part ground.,0.0,4165.58,1010,Accounts Receivable
2025-05-20,2025-05-22,REF-249521,Recently particularly room remember recently.,0.0,4532.53,4030,Salaries Expense
2025-05-19,2025-05-21,REF-176217,Finish store our where learn education score these.,8814.22,0.0,2000,Accounts Payable
2025-05-21,2025-05-21,REF-132133,Else information kid rule.,0.0,5025.84,2000,Accounts Payable
2025-05-24,2025-05-28,REF-862071,Buy family news side mean even be.,2589.29,0.0,4000,Expenses
2025-05-30,2025-06-02,REF-951378,Grow herself responsibility defense whom remember Mrs.,9164.61,0.0,4020,Utilities Expense
2025-05-29,2025-06-03,REF-683387,By method range late itself.,7521.86,0.0,1020,Inventory
2025-06-07,2025-06-07,REF-182947,Bank her special dog any feeling.,0.0,3256.98,4020,Utilities Expense
2025-06-09,2025-06-09,REF-556462,Part box stuff throw national reduce.,1105.18,0.0,1010,Accounts Receivable
2025-06-02,2025-06-06,REF-470325,Go already cell provide but however.,6975.22,0.0,3000,Revenue
2025-05-19,2025-05-19,REF-517710,Accept dream position factor floor task wall always.,5505.8,0.0,1010,Accounts Receivable
2025-05-28,2025-05-29,REF-327777,Capital million be government produce well also.,4602.44,0.0,4030,Salaries Expense
2025-06-04,2025-06-09,REF-324795,Finally buy ahead benefit century.,9538.55,0.0,1000,Cash
2025-05-13,2025-05-13,REF-811353,Well study leg site focus success during.,0.0,5775.48,3000,Revenue
2025-05-18,2025-05-21,REF-454625,Course serious beyond most.,88.37,0.0,4030,Salaries Expense
2025-05-22,2025-05-23,REF-908983,Event type feel would perhaps.,0.0,6541.53,4020,Utilities Expense
2025-05-25,2025-05-26,REF-165807,Investment PM cup common blue as city.,9249.25,0.0,4000,Expenses
2025-05-21,2025-05-26,REF-361687,Include woman few paper.,4617.19,0.0,4000,Expenses
2025-06-09,2025-06-09,REF-881320,Dream phone again especially ahead thought.,0.0,6789.93,1010,Accounts Receivable
2025-05-21,2025-05-22,REF-368827,Than determine quickly seem area another sort.,0.0,4804.9,1020,Inventory
2025-06-11,2025-06-16,REF-636093,Letter peace else production peace media all.,459.26,0.0,1010,Accounts Receivable
2025-06-06,2025-06-07,REF-669038,Glass foot option.,0.0,2159.5,4030,Salaries Expense
2025-05-24,2025-05-29,REF-745889,Day consumer physical sea send marriage case.,0.0,1195.78,1010,Accounts Receivable
2025-06-08,2025-06-13,REF-35700,Court group necessary happen inside energy fact.,4106.48,0.0,4020,Utilities Expense
2025-06-10,2025-06-12,REF-5678,Join decision capital very red police.,6578.95,0.0,5000,Purchases
2025-05-18,2025-05-20,REF-762228,Both question ten town Democrat.,0.0,2710.61,5000,Purchases
2025-05-15,2025-05-19,REF-608649,Majority not who theory.,6444.98,0.0,4020,Utilities Expense
2025-05-29,2025-06-02,REF-491076,Baby beautiful goal major relate.,0.0,3461.04,3000,Revenue
2025-05-31,2025-06-03,REF-957985,Consider skin meet these both try boy.,867.89,0.0,3000,Revenue
2025-05-15,2025-05-16,REF-750179,Close high large meet community tend example.,0.0,3519.08,4010,Rent Expense
2025-05-26,2025-05-30,REF-84219,Level station design expert.,0.0,6271.23,4010,Rent Expense
2025-05-25,2025-05-29,REF-991330,Debate garden letter debate model much report economic.,0.0,1897.54,1020,Inventory
2025-05-19,2025-05-21,REF-564636,Thus purpose name bad ability make school mission.,8913.34,0.0,4010,Rent Expense
2025-05-20,2025-05-24,REF-341101,Building ball degree month its.,4546.2,0.0,5000,Purchases
